lemma	source
cirujana|NOUN|Fem	cirujano|NOUN|Masc
cirujano|NOUN|Masc	cirugía|NOUN|Fem
cisco|NOUN|Masc	ciscar|VERB
citación|NOUN|Fem	citar|VERB
citador|ADJ	citar|VERB
citado|ADJ	citar|VERB
cita|NOUN|Fem	citar|VERB
ciudadano|NOUN|Masc	ciudad|NOUN|Fem
ciudadanía|NOUN|Fem	ciudadano|NOUN|Masc
ciudadela|NOUN|Fem	ciudad|NOUN|Fem
civilización|NOUN|Fem	civilizar|VERB
civilizado|ADJ	civilizar|VERB
civilizar|VERB	civil|ADJ
civismo|NOUN|Masc	cívico|ADJ
clamado|ADJ	clamar|VERB
clamoreo|NOUN|Masc	clamorear|VERB
clamoroso|ADJ	clamar|VERB;clamor|NOUN|Masc
clandestinidad|NOUN|Fem	clandestino|ADJ
clara|NOUN|Fem	claro|ADJ
clareado|ADJ	clarear|VERB
clarear|VERB	claro|ADJ
clareo|NOUN|Masc	clarear|VERB
clarete|NOUN|Masc	claro|ADJ
claridad|NOUN|Fem	claro|ADJ
clarificación|NOUN|Fem	clarificar|VERB
clarificador|ADJ	clarificar|VERB
clarificado|ADJ	clarificar|VERB
clarificar|VERB	claro|ADJ
claroscuro|NOUN|Masc	claro|ADJ
claro|NOUN|Masc	claro|ADJ
clasicismo|NOUN|Masc	clásico|ADJ
clasificación|NOUN|Fem	clasificar|VERB
clasificador|ADJ	clasificar|VERB
clasificado|ADJ	clasificar|VERB
clasificar|VERB	clase|NOUN|Fem
claudicación|NOUN|Fem	claudicar|VERB
claustral|ADJ	claustro|NOUN|Masc
claustrofobia|NOUN|Fem	claustro|NOUN|Masc
clausurado|ADJ	clausurar|VERB
clausurar|VERB	clausura|NOUN|Fem
clavadizo|ADJ	clavar|VERB
clavado|ADJ	clavar|VERB
clave|NOUN|Masc	clavar|VERB
clavicular|ADJ	clavícula|NOUN|Fem
clavija|NOUN|Fem	clavo|NOUN|Masc
clavo|NOUN|Masc	clavar|VERB
clientela|NOUN|Fem	cliente|NOUN|Masc
clientelismo|NOUN|Masc	clientela|NOUN|Fem
climático|ADJ	clima|NOUN|Masc
clonado|ADJ	clonar|VERB
cloqueo|NOUN|Masc	cloquear|VERB
clorofila|NOUN|Fem	cloro|NOUN|Masc
cloroformo|NOUN|Masc	cloro|NOUN|Masc
cloruro|NOUN|Masc	clorurar|VERB
clérigo|NOUN|Masc	clero|NOUN|Masc
clínica|NOUN|Fem	clínico|ADJ
coaccionado|ADJ	coaccionar|VERB
coaccionar|VERB	coacción|NOUN|Fem
coactivo|ADJ	coaccionar|VERB
coadjutora|NOUN|Fem	coadjutor|NOUN|Masc
coadyuvante|NOUN|Masc	coadyuvar|VERB
coagulación|NOUN|Fem	coagular|VERB
coagulante|NOUN|Masc	coagular|VERB
coartada|NOUN|Fem	coartar|VERB
coautora|NOUN|Fem	coautor|NOUN|Masc
coautor|NOUN|Masc	autor|NOUN|Masc
cobardía|NOUN|Fem	cobarde|ADJ
cobertizo|NOUN|Masc	cubrir|VERB
cobertura|NOUN|Fem	cubrir|VERB
cobijo|NOUN|Masc	cobijar|VERB
cobrador|NOUN|Masc	cobrar|VERB
cobrado|ADJ	cobrar|VERB
cobrizo|ADJ	cobre|NOUN|Masc
cobro|NOUN|Masc	cobrar|VERB
cocada|NOUN|Fem	coco|NOUN|Masc
coca|NOUN|Fem	cocaína|NOUN|Fem
coceador|ADJ	cocear|VERB
coceado|ADJ	cocear|VERB
coceamiento|NOUN|Masc	cocear|VERB
cocedizo|ADJ	cocer|VERB
cocedura|NOUN|Fem	cocer|VERB
cochambroso|ADJ	cochambre|NOUN|Fem
cochazo|NOUN|Masc	coche|NOUN|Masc
coche-cama|NOUN|Masc	coche|NOUN|Masc
coche-dormitorio|NOUN|Masc	coche|NOUN|Masc
coche-litera|NOUN|Masc	coche|NOUN|Masc
coche-restaurante|NOUN|Masc	coche|NOUN|Masc
cochero|NOUN|Masc	coche|NOUN|Masc
cochinada|NOUN|Fem	cochino|NOUN|Masc
cochinillo|NOUN|Masc	cochino|NOUN|Masc
cochura|NOUN|Fem	cocer|VERB
cocido|ADJ	cocer|VERB
cocido|NOUN|Masc	cocer|VERB
cocimiento|NOUN|Masc	cocer|VERB
cocinado|ADJ	cocinar|VERB
cocina|NOUN|Fem	cocinar|VERB
cocinera|NOUN|Fem	cocinero|NOUN|Masc
cocinero|ADJ	cocina|NOUN|Fem
cocinero|NOUN|Masc	cocina|NOUN|Fem
coco|NOUN|Masc	cocar|VERB
codazo|NOUN|Masc	codo|NOUN|Masc
codeado|ADJ	codear|VERB
codear|VERB	codo|NOUN|Masc
codeo|NOUN|Masc	codear|VERB
codera|NOUN|Fem	codo|NOUN|Masc
codiciar|VERB	codicia|NOUN|Fem
codicioso|ADJ	codicia|NOUN|Fem
codificado|ADJ	codificar|VERB
codificar|VERB	código|NOUN|Masc
codirectora|NOUN|Fem	codirector|NOUN|Masc
codirector|NOUN|Masc	director|NOUN|Masc
coeditora|NOUN|Fem	coeditor|NOUN|Masc
coeditor|NOUN|Masc	editor|NOUN|Masc
coexistencia|NOUN|Fem	coexistir|VERB
coexistir|VERB	existir|VERB
cofradía|NOUN|Fem	cofrade|NOUN|Masc
cogedizo|ADJ	coger|VERB
cogedor|ADJ	coger|VERB
cogida|NOUN|Fem	coger|VERB
cogido|ADJ	coger|VERB
cogito|NOUN|Masc	cogitar|VERB
cognitivo|ADJ	cognición|NOUN|Fem
cohabitado|ADJ	cohabitar|VERB
cohabitar|VERB	habitar|VERB
cohecho|NOUN|Masc	cohechar|VERB
coherencia|NOUN|Fem	coherente|ADJ
cohesión|NOUN|Fem	coherente|ADJ
cohesora|NOUN|Fem	cohesor|NOUN|Masc
coincidencia|NOUN|Fem	coincidir|VERB
coincidido|ADJ	coincidir|VERB
cojera|NOUN|Fem	cojo|ADJ
colaboracionista|NOUN|Masc	colaboración|NOUN|Fem
colaboración|NOUN|Fem	colaborar|VERB
colaboradora|NOUN|Fem	colaborador|NOUN|Masc
colaborador|ADJ	colaborar|VERB
colaborador|NOUN|Masc	colaborar|VERB
colaborado|ADJ	colaborar|VERB
colación|NOUN|Fem	colar|VERB
colada|NOUN|Fem	colar|VERB
coladizo|ADJ	colar|VERB
colador|NOUN|Masc	colar|VERB
colado|ADJ	colar|VERB
colapsado|ADJ	colapsar|VERB
colapso|NOUN|Masc	colapsar|VERB
colchoneta|NOUN|Fem	colchón|NOUN|Masc
colchón|NOUN|Masc	colcha|NOUN|Fem
coleccionado|ADJ	coleccionar|VERB
coleccionar|VERB	colección|NOUN|Fem
coleccionista|ADJ	colección|NOUN|Fem
coleccionista|NOUN|Masc	colección|NOUN|Fem
colección|NOUN|Fem	colectar|VERB
colecta|NOUN|Fem	colectar|VERB
colectividad|NOUN|Fem	colectivo|ADJ
colectivismo|NOUN|Masc	colectivo|ADJ
colectivista|NOUN|Masc	colectivo|NOUN|Masc
colectivo|ADJ	colectar|VERB
colectivo|NOUN|Masc	colectivo|ADJ
colectora|NOUN|Fem	colector|NOUN|Masc
colector|NOUN|Masc	colectar|VERB
colegiala|NOUN|Fem	colegial|NOUN|Masc
colegialidad|NOUN|Fem	colegial|ADJ
colegial|ADJ	colegio|NOUN|Masc
colegial|NOUN|Masc	colegio|NOUN|Masc
colegiata|NOUN|Fem	colegio|NOUN|Masc
colegio|NOUN|Masc	colegiar|VERB
coletilla|NOUN|Fem	coleta|NOUN|Fem
cole|NOUN|Masc	escuela|NOUN|Fem
colgadizo|ADJ	colgar|VERB
colgador|NOUN|Masc	colgar|VERB
colgado|ADJ	colgar|VERB
colgadura|NOUN|Fem	colgar|VERB
colgante|NOUN|Masc	colgar|VERB
colilla|NOUN|Fem	cola|NOUN|Fem
colindante|ADJ	lindante|ADJ
colindar|VERB	lindar|VERB
colisionado|ADJ	colisionar|VERB
colisionar|VERB	colisión|NOUN|Fem
collar|NOUN|Masc	cuello|NOUN|Masc
colmado|ADJ	colmar|VERB
colmo|NOUN|Masc	colmar|VERB
colocación|NOUN|Fem	colocar|VERB
colocado|ADJ	colocar|VERB
colocutora|NOUN|Fem	colocutor|NOUN|Masc
colocutor|NOUN|Masc	locutor|NOUN|Masc
colombianismo|NOUN|Masc	colombiano|NOUN|Masc
coloniaje|NOUN|Masc	colonia|NOUN|Fem
colonialismo|NOUN|Masc	colonial|ADJ
colonial|ADJ	colonia|NOUN|Fem
colonial|NOUN|Masc	colonial|ADJ
colonización|NOUN|Fem	colonizar|VERB
colonizador|ADJ	colonizar|VERB
colonizador|NOUN|Masc	colonizar|VERB
colonizado|ADJ	colonizar|VERB
colonizar|VERB	colonia|NOUN|Fem
coloquialismo|NOUN|Masc	coloquial|ADJ
coloquial|ADJ	coloquio|NOUN|Masc
coloración|NOUN|Fem	colorar|VERB
colorado|ADJ	colorar|VERB
colorante|NOUN|Masc	colorar|VERB
colorar|VERB	color|NOUN|Masc
coloreado|ADJ	colorear|VERB
colorear|VERB	color|NOUN|Masc
colorete|NOUN|Masc	color|NOUN|Masc
colorido|ADJ	color|NOUN|Masc
colorista|ADJ	color|NOUN|Masc
colosal|ADJ	coloso|NOUN|Masc
columnario|ADJ	columna|NOUN|Fem
columnata|NOUN|Fem	columna|NOUN|Fem
columnista|NOUN|Fem	columnista|NOUN|Masc
columnista|NOUN|Masc	columna|NOUN|Fem
columpiado|ADJ	columpiar|VERB
columpio|NOUN|Masc	columpiar|VERB
colérico|ADJ	cólera|NOUN|Masc
comadreo|NOUN|Masc	comadrear|VERB
comandante|NOUN|Masc	comandar|VERB
comando|NOUN|Masc	comandar|VERB
comarcal|ADJ	comarca|NOUN|Fem
combate|NOUN|Masc	combatir|VERB
combatible|ADJ	combatir|VERB
combatido|ADJ	combatir|VERB
combatiente|NOUN|Masc	combatir|VERB
combatividad|NOUN|Fem	combativo|ADJ
combativo|ADJ	combatir|VERB
combinación|NOUN|Fem	combinar|VERB
combinado|ADJ	combinar|VERB
combinatoria|NOUN|Fem	combinar|VERB
combustibilidad|NOUN|Fem	combustible|ADJ
combustión|NOUN|Fem	combustible|ADJ
comedero|NOUN|Masc	comer|VERB
comedia|NOUN|Fem	cómico|ADJ
comedido|ADJ	comedir|VERB
comedimiento|NOUN|Masc	comedir|VERB
comedor|ADJ	comer|VERB
comedor|NOUN|Masc	comer|VERB
comentador|NOUN|Masc	comentar|VERB
comentado|ADJ	comentar|VERB
comentario|NOUN|Masc	comentar|VERB
comenzado|ADJ	comenzar|VERB
comerciado|ADJ	comerciar|VERB
comercialización|NOUN|Fem	comercializar|VERB
comercializado|ADJ	comercializar|VERB
comercializar|VERB	comercial|NOUN|Masc
comercial|ADJ	comercio|NOUN|Masc
comerciante|NOUN|Fem	comerciante|NOUN|Masc
comerciante|NOUN|Masc	comerciar|VERB
comercio|NOUN|Masc	comerciar|VERB
cometario|ADJ	cometa|NOUN|Masc
cometido|ADJ	cometer|VERB
cometido|NOUN|Masc	cometer|VERB
comible|ADJ	comer|VERB
comida|NOUN|Fem	comer|VERB
comido|ADJ	comer|VERB
comienzo|NOUN|Masc	comenzar|VERB
comilona|NOUN|Fem	comilón|ADJ
comiquería|NOUN|Fem	cómico|ADJ
comisariado|NOUN|Masc	comisario|NOUN|Masc
comisaria|NOUN|Fem	comisario|NOUN|Masc
comisaría|NOUN|Fem	comisario|NOUN|Masc
comisionista|NOUN|Masc	comisión|NOUN|Fem
comiso|NOUN|Masc	comisar|VERB
comodidad|NOUN|Fem	cómodo|ADJ
comodín|NOUN|Masc	cómodo|ADJ
compactar|VERB	compacto|ADJ
compadecido|ADJ	compadecer|VERB
compadraje|NOUN|Masc	compadrar|VERB
compadre|NOUN|Masc	padre|NOUN|Masc
compaginado|ADJ	compaginar|VERB
comparabilidad|NOUN|Fem	comparable|ADJ
comparable|ADJ	comparar|VERB
comparación|NOUN|Fem	comparar|VERB
comparado|ADJ	comparar|VERB
comparativo|ADJ	comparar|VERB
comparecencia|NOUN|Fem	comparecer|VERB
comparecido|ADJ	comparecer|VERB
compareciente|NOUN|Masc	comparecer|VERB
compartible|ADJ	compartir|VERB
compartido|ADJ	compartir|VERB
compartimento|NOUN|Masc	compartimentar|VERB
compartimiento|NOUN|Masc	compartimento|NOUN|Masc;compartir|VERB
compasivo|ADJ	compasión|NOUN|Fem
compasión|NOUN|Fem	compadecer|VERB
compatibilidad|NOUN|Fem	compatible|ADJ
compatriota|NOUN|Masc	patriota|NOUN|Masc
compañera|NOUN|Fem	compañero|NOUN|Masc
compañerismo|NOUN|Masc	compañero|NOUN|Masc
compañero|NOUN|Masc	compañía|NOUN|Fem
compendio|NOUN|Masc	compendiar|VERB
compenetración|NOUN|Fem	compenetrar|VERB
compenetrado|ADJ	compenetrar|VERB
compensación|NOUN|Fem	compensar|VERB
compensador|ADJ	compensar|VERB
compensado|ADJ	compensar|VERB
compensatorio|ADJ	compensar|VERB
competencia|NOUN|Fem	competir|VERB
competición|NOUN|Fem	competir|VERB
competidora|NOUN|Fem	competidor|NOUN|Masc
competidor|ADJ	competir|VERB
competidor|NOUN|Masc	competir|VERB
competido|ADJ	competir|VERB
competitividad|NOUN|Fem	competitivo|ADJ
competitivo|ADJ	competir|VERB
complacencia|NOUN|Fem	complacer|VERB
complacido|ADJ	complacer|VERB
complejidad|NOUN|Fem	complejo|ADJ
complejismo|NOUN|Masc	complejo|ADJ
complementado|ADJ	complementar|VERB
complementariedad|NOUN|Fem	complementario|ADJ
complementario|ADJ	complemento|NOUN|Masc
complemento|NOUN|Masc	complementar|VERB
completado|ADJ	completar|VERB
completar|VERB	completo|ADJ
complicación|NOUN|Fem	complicar|VERB
complicado|ADJ	complicar|VERB
complicidad|NOUN|Fem	cómplice|ADJ
componedor|NOUN|Masc	componer|VERB
componente|NOUN|Masc	componer|VERB
componible|ADJ	componer|VERB
comportado|ADJ	comportar|VERB
comportamiento|NOUN|Masc	comportar|VERB
composición|NOUN|Fem	componer|VERB
compositora|NOUN|Fem	compositor|NOUN|Masc
compositor|NOUN|Masc	componer|VERB
compostaje|NOUN|Masc	compost|NOUN|Masc
compradora|NOUN|Fem	comprador|NOUN|Masc
comprador|ADJ	comprar|VERB
comprador|NOUN|Masc	comprar|VERB
comprado|ADJ	comprar|VERB
compraventa|NOUN|Fem	compra|NOUN|Fem
compra|NOUN|Fem	comprar|VERB
comprendido|ADJ	comprender|VERB
comprensibilidad|NOUN|Fem	comprensible|ADJ
comprensible|ADJ	comprender|VERB
comprensivo|ADJ	comprender|VERB
comprensión|NOUN|Fem	comprender|VERB
comprensora|NOUN|Fem	comprensor|NOUN|Masc
comprensor|NOUN|Masc	compresor|NOUN|Masc
compresa|NOUN|Fem	comprimir|VERB
compresora|NOUN|Fem	compresor|NOUN|Masc
compresor|NOUN|Masc	comprimir|VERB
comprimible|ADJ	comprimir|VERB
comprimido|ADJ	comprimir|VERB
comprimido|NOUN|Masc	comprimir|VERB
comprobación|NOUN|Fem	comprobar|VERB
comprobado|ADJ	comprobar|VERB
comprobante|NOUN|Masc	comprobar|VERB
comprometedor|ADJ	comprometer|VERB
comprometido|ADJ	comprometer|VERB
compromiso|NOUN|Masc	comprometer|VERB
compuesto|ADJ	componer|VERB
compulsado|ADJ	compulsar|VERB
compulsivo|ADJ	compulsar|VERB
compulsora|NOUN|Fem	compulsor|NOUN|Masc
compulsor|NOUN|Masc	compulsar|VERB
compungimiento|NOUN|Masc	compungir|VERB
computable|ADJ	computar|VERB
computación|NOUN|Fem	computar|VERB
computadora|NOUN|Fem	computador|NOUN|Masc
computador|NOUN|Masc	computar|VERB
computado|ADJ	computar|VERB
comulgado|ADJ	comulgar|VERB
comulgatorio|NOUN|Masc	comulgar|VERB
comunicación|NOUN|Fem	comunicar|VERB
comunicador|NOUN|Masc	comunicar|VERB
comunicado|ADJ	comunicar|VERB
comunicante|NOUN|Masc	comunicar|VERB
comunidad|NOUN|Fem	común|ADJ
comunista|ADJ	comunismo|NOUN|Masc
comunitario|ADJ	comunidad|NOUN|Fem
comunión|NOUN|Fem	común|ADJ
concatenación|NOUN|Fem	concatenar|VERB
concavidad|NOUN|Fem	cóncavo|ADJ
concebible|ADJ	concebir|VERB
concebido|ADJ	concebir|VERB
conceder|VERB	ceder|VERB
concedido|ADJ	conceder|VERB
concejala|NOUN|Fem	concejal|NOUN|Masc
concejal|NOUN|Masc	concejo|NOUN|Masc
concejalía|NOUN|Fem	concejal|NOUN|Masc
concentración|NOUN|Fem	concentrar|VERB
concentrador|ADJ	concentrar|VERB
concentrado|ADJ	concentrar|VERB
concepción|NOUN|Fem	concebir|VERB
concepto|NOUN|Masc	concebir|VERB
conceptual|ADJ	concepto|NOUN|Masc
concertado|ADJ	concertar|VERB
concesionario|ADJ	concesión|NOUN|Fem
concesionario|NOUN|Masc	concesión|NOUN|Fem
concesión|NOUN|Fem	conceder|VERB
conchabamiento|NOUN|Masc	conchabar|VERB
conchabo|NOUN|Masc	conchabar|VERB
conchudo|ADJ	concha|NOUN|Fem
concienciación|NOUN|Fem	concienciar|VERB
concienciar|VERB	conciencia|NOUN|Fem
concienzudo|ADJ	conciencia|NOUN|Fem
conciliable|ADJ	conciliar|VERB
conciliación|NOUN|Fem	conciliar|VERB
conciliador|ADJ	conciliar|VERB
conciliado|ADJ	conciliar|VERB
concilio|NOUN|Masc	conciliar|VERB
concluido|ADJ	concluir|VERB
conclusión|NOUN|Fem	concluir|VERB
concluso|ADJ	concluir|VERB
concluyente|ADJ	concluir|VERB
concordador|ADJ	concordar|VERB
concordado|ADJ	concordar|VERB
concordato|NOUN|Masc	concordar|VERB
concordia|NOUN|Fem	concordar|VERB
concreción|NOUN|Fem	concretar|VERB
concretado|ADJ	concretar|VERB
concretar|VERB	concreto|ADJ
concurrencia|NOUN|Fem	concurrir|VERB
concurrente|NOUN|Masc	concurrir|VERB
concurrido|ADJ	concurrir|VERB
concursante|NOUN|Masc	concursar|VERB
concurso|NOUN|Masc	concursar|VERB
condado|NOUN|Masc	conde|NOUN|Masc
condal|ADJ	conde|NOUN|Masc
condecoración|NOUN|Fem	condecorar|VERB
condecorado|ADJ	condecorar|VERB
condecorar|VERB	decorar|VERB
condenable|ADJ	condenar|VERB
condenación|NOUN|Fem	condenar|VERB
condenador|ADJ	condenar|VERB
condenado|ADJ	condenar|VERB
condenado|NOUN|Masc	condenado|ADJ
condenatorio|ADJ	condenar|VERB
condena|NOUN|Fem	condenar|VERB
condensación|NOUN|Fem	condensar|VERB
condensador|ADJ	condensar|VERB
condensado|ADJ	condensar|VERB
condesa|NOUN|Fem	conde|NOUN|Masc
condicionalidad|NOUN|Fem	condicional|ADJ
condicional|ADJ	condición|NOUN|Fem
condicionamiento|NOUN|Masc	condicionar|VERB
condicionar|VERB	condición|NOUN|Fem
condimentado|ADJ	condimentar|VERB
condimento|NOUN|Masc	condimentar|VERB
conducción|NOUN|Fem	conducir|VERB
conducido|ADJ	conducir|VERB
conducta|NOUN|Fem	conducir|VERB
conductora|NOUN|Fem	conductor|NOUN|Masc
conductor|NOUN|Masc	conducir|VERB
conectador|ADJ	conectar|VERB
conectado|ADJ	conectar|VERB
conectivo|ADJ	conectar|VERB
conectora|NOUN|Fem	conector|NOUN|Masc
conector|NOUN|Masc	conectar|VERB
conejero|ADJ	conejo|NOUN|Masc
conexión|NOUN|Fem	conectar|VERB
confabulación|NOUN|Fem	confabular|VERB
confeccionador|ADJ	confeccionar|VERB
confeccionado|ADJ	confeccionar|VERB
confeccionar|VERB	confección|NOUN|Fem
confectora|NOUN|Fem	confector|NOUN|Masc
confederación|NOUN|Fem	federación|NOUN|Fem
confederado|ADJ	confederar|VERB
conferenciante|NOUN|Masc	conferenciar|VERB
conferenciar|VERB	conferencia|NOUN|Fem
conferido|ADJ	conferir|VERB
confesado|ADJ	confesar|VERB
confesional|ADJ	confesión|NOUN|Fem
confesionario|NOUN|Masc	confesión|NOUN|Fem
confesión|NOUN|Fem	confesar|VERB
confesora|NOUN|Fem	confesor|NOUN|Masc
confesor|NOUN|Masc	confesar|VERB
confiable|ADJ	confiar|VERB
confiado|ADJ	confiar|VERB
confianza|NOUN|Fem	confiar|VERB
confianzudo|ADJ	confianza|NOUN|Fem
confiar|VERB	fiar|VERB
confidencialidad|NOUN|Fem	confidencial|ADJ
confidencial|ADJ	confidencia|NOUN|Fem
confidencia|NOUN|Fem	confiar|VERB
confidente|NOUN|Masc	confidencia|NOUN|Fem
configuración|NOUN|Fem	configurar|VERB
configurador|NOUN|Masc	configurar|VERB
configurado|ADJ	configurar|VERB
confinamiento|NOUN|Masc	confinar|VERB
confirmación|NOUN|Fem	confirmar|VERB
confirmador|ADJ	confirmar|VERB
confirmado|ADJ	confirmar|VERB
confiscación|NOUN|Fem	confiscar|VERB
confiscado|ADJ	confiscar|VERB
confitar|VERB	confite|NOUN|Masc
confitero|NOUN|Masc	confite|NOUN|Masc
confitería|NOUN|Fem	confite|NOUN|Masc
confitura|NOUN|Fem	confitar|VERB
conflictividad|NOUN|Fem	conflictivo|ADJ
conflictivo|ADJ	conflicto|NOUN|Masc
confluencia|NOUN|Fem	confluir|VERB
confluido|ADJ	confluir|VERB
conformación|NOUN|Fem	conformar|VERB
conformado|ADJ	conformar|VERB
conformar|VERB	conforme|ADJ
conformidad|NOUN|Fem	conforme|ADJ
conformismo|NOUN|Masc	conforme|ADJ
conformista|ADJ	conformar|VERB
confortable|ADJ	confort|NOUN|Masc
confrontación|NOUN|Fem	confrontar|VERB
confrontado|ADJ	confrontar|VERB
confundible|ADJ	confundir|VERB
confundido|ADJ	confundir|VERB
confusión|NOUN|Fem	confundir|VERB
confuso|ADJ	confundir|VERB
congelación|NOUN|Fem	congelar|VERB
congelador|ADJ	congelar|VERB
congelador|NOUN|Masc	congelar|VERB
congelado|ADJ	congelar|VERB
congelamiento|NOUN|Masc	congelar|VERB
congeniado|ADJ	congeniar|VERB
congestionamiento|NOUN|Masc	congestionar|VERB
congratulado|ADJ	congratular|VERB
congregación|NOUN|Fem	congregar|VERB
congresista|NOUN|Masc	congreso|NOUN|Masc
conjetural|ADJ	conjetura|NOUN|Fem
conjeturar|VERB	conjetura|NOUN|Fem
conjunción|NOUN|Fem	conjuntar|VERB
conjunto|NOUN|Masc	conjuntar|VERB
conjuro|NOUN|Masc	conjurar|VERB
conllevado|ADJ	conllevar|VERB
conmemoración|NOUN|Fem	conmemorar|VERB
conmemorado|ADJ	conmemorar|VERB
conmemorativo|ADJ	conmemorar|VERB
conminamiento|NOUN|Masc	conminar|VERB
conmoción|NOUN|Fem	conmover|VERB
conmovedor|ADJ	conmover|VERB
conmovido|ADJ	conmover|VERB
conocedora|NOUN|Fem	conocedor|NOUN|Masc
conocedor|ADJ	conocer|VERB
conocedor|NOUN|Masc	conocer|VERB
conocido|ADJ	conocer|VERB
conocido|NOUN|Masc	conocer|VERB
conocimiento|NOUN|Masc	conocer|VERB
conquistadora|NOUN|Fem	conquistador|NOUN|Masc
conquistador|ADJ	conquistar|VERB
conquistador|NOUN|Masc	conquistar|VERB
conquistado|ADJ	conquistar|VERB
conquista|NOUN|Masc	conquistar|VERB
consabido|ADJ	sabido|ADJ
consagrado|ADJ	consagrar|VERB
consanguinidad|NOUN|Fem	consanguíneo|ADJ
consanguíneo|ADJ	sanguíneo|NOUN|Fem
consciente|ADJ	conciencia|NOUN|Fem
consecución|NOUN|Fem	conseguir|VERB
consecuente|ADJ	consecuencia|NOUN|Fem
consecutivo|ADJ	consecuencia|NOUN|Fem
conseguido|ADJ	conseguir|VERB
consejero|ADJ	consejo|NOUN|Masc
consejero|NOUN|Masc	consejo|NOUN|Masc
consenso|NOUN|Masc	consentir|VERB
consensuar|VERB	consenso|NOUN|Masc
consentidor|ADJ	consentir|VERB
consentido|ADJ	consentir|VERB
consentimiento|NOUN|Masc	consentir|VERB
conserjería|NOUN|Fem	conserje|NOUN|Masc
conserje|NOUN|Fem	conserje|NOUN|Masc
conservación|NOUN|Fem	conservar|VERB
conservadora|NOUN|Fem	conservador|NOUN|Masc
conservador|ADJ	conservar|VERB
conservador|NOUN|Masc	conservar|VERB
conservado|ADJ	conservar|VERB
conservante|NOUN|Masc	conservar|VERB
conservatorio|NOUN|Masc	conservar|VERB
conserva|NOUN|Fem	conservar|VERB
considerable|ADJ	considerar|VERB
consideración|NOUN|Fem	considerar|VERB
considerado|ADJ	considerar|VERB
consignado|ADJ	consignar|VERB
consigna|NOUN|Fem	consignar|VERB
consiguiente|ADJ	siguiente|ADJ
consistido|ADJ	consistir|VERB
consolación|NOUN|Fem	consolar|VERB
consolador|ADJ	consolar|VERB
consolador|NOUN|Masc	consolar|VERB
consolado|ADJ	consolar|VERB
consolidación|NOUN|Fem	consolidar|VERB
consolidado|ADJ	consolidar|VERB
consonancia|NOUN|Fem	consonante|VERB
conspiración|NOUN|Fem	conspirar|VERB
conspiradora|NOUN|Fem	conspirador|NOUN|Masc
conspirador|NOUN|Masc	conspirar|VERB
conspirado|ADJ	conspirar|VERB
constado|ADJ	constar|VERB
constancia|NOUN|Fem	constar|VERB
constante|ADJ	constar|VERB
constatación|NOUN|Fem	constatar|VERB
constatado|ADJ	constatar|VERB
consternado|ADJ	consternar|VERB
constipado|ADJ	constipar|VERB
constitucionalidad|NOUN|Fem	constitucional|ADJ
constitucionalismo|NOUN|Masc	constitucional|ADJ
constitucional|ADJ	constitución|NOUN|Fem
constitución|NOUN|Fem	constituir|VERB
constituido|ADJ	constituir|VERB
constituyente|NOUN|Masc	constituir|VERB
constricción|NOUN|Fem	constreñir|VERB
constrictora|NOUN|Fem	constrictor|NOUN|Masc
construcción|NOUN|Fem	construir|VERB
constructivismo|NOUN|Masc	constructivo|ADJ
constructivo|ADJ	construir|VERB
constructora|NOUN|Fem	construir|VERB
constructor|NOUN|Masc	construir|VERB
construido|ADJ	construir|VERB
consuelo|NOUN|Masc	consolar|VERB
consulado|NOUN|Masc	cónsul|NOUN|Masc
consular|ADJ	cónsul|NOUN|Masc
consultado|ADJ	consultar|VERB
consulta|NOUN|Fem	consultar|VERB
consultivo|ADJ	consultar|VERB
consultora|NOUN|Fem	consultor|NOUN|Masc
consultorio|NOUN|Masc	consultar|VERB
consultor|NOUN|Masc	consultar|VERB
consultoría|NOUN|Fem	consultorio|NOUN|Masc
consumación|NOUN|Fem	consumar|VERB
consumado|ADJ	consumar|VERB
consumible|ADJ	consumir|VERB
consumición|NOUN|Fem	consumir|VERB
consumidora|NOUN|Fem	consumidor|NOUN|Masc
consumidor|ADJ	consumir|VERB
consumidor|NOUN|Masc	consumir|VERB
consumido|ADJ	consumir|VERB
consumismo|NOUN|Masc	consumo|NOUN|Masc
consumista|ADJ	consumo|NOUN|Masc
consumo|NOUN|Masc	consumir|VERB
contabilidad|NOUN|Fem	contable|ADJ
contable|ADJ	contar|VERB
contactado|ADJ	contactar|VERB
contacto|NOUN|Masc	contactar|VERB
contadora|NOUN|Fem	contador|NOUN|Masc
contador|ADJ	contar|VERB
contador|NOUN|Masc	contar|VERB
contado|ADJ	contar|VERB
contagiado|ADJ	contagiar|VERB
contagioso|ADJ	contagiar|VERB
contagio|NOUN|Masc	contagiar|VERB
contaminación|NOUN|Fem	contaminar|VERB
contaminador|ADJ	contaminar|VERB
contaminado|ADJ	contaminar|VERB
contaminante|NOUN|Masc	contaminar|VERB
contante|ADJ	contar|VERB
contemplación|NOUN|Fem	contemplar|VERB
contemplador|ADJ	contemplar|VERB
contemplado|ADJ	contemplar|VERB
contención|NOUN|Fem	contener|VERB
contenedor|ADJ	contener|VERB
contenedor|NOUN|Masc	contener|VERB
contenido|ADJ	contener|VERB
contenido|NOUN|Masc	contener|VERB
contentadizo|ADJ	contentar|VERB
contentado|ADJ	contentar|VERB
contentamiento|NOUN|Masc	contentar|VERB
